node_id,source,source_type,source_url,crawler_version,crawl_id,snapshot_timestamp,snapshot_hash,enrichment_version,aggregate_version,export_version,address,canonical_address,host,port,network,agent,protocol,services,height,continent,region,country,territory,county,city,zip_code,timezone,latitude,longitude,asn,organization,provider,provider_kind,organization_type,network_classification,w3w,zzxgcs,zzxgms,geohash,geohashid,reachable,reachable_now,reachable_24h,reachable_week,reachable_month,latency_ms,uptime_seconds,peer_index,is_ipv4,is_ipv6,is_cjdns,is_tor,is_i2p,is_vpn,is_proxy,is_sanctioned_node,is_policy_restricted_node,suspected_government,suspected_military,suspected_datacenter,suspected_apt_related,suspected_threat_actor_group_related,suspected_known_malicious_actor,apt_attribution_score,apt_attribution_confidence,tag_attribution_score,tag_attribution_confidence,known_malactor_score,known_malactor_confidence,first_seen,last_seen,last_failure,raw_hash
node:fcbec06f3daf97d20c2a4ab3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.161.17.137:8333,15.161.17.137:8333,15.161.17.137,8333,ipv4,/Satoshi:25.0.0/,70016,1037,966287,,Lombardy,IT,,Città metropolitana di Milano,Milan,,,45.4642,9.18998,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,234.96,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,fe0d016d81d7d5cb7ca5b0cd0f497435cd71474d28f2eb4c1d449c7e582d092d
node:f422592f5516ed71c463da92,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.102.129:8333,15.204.102.129:8333,15.204.102.129,8333,ipv4,/CKCoinD:31.0.0/,70016,3080,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,99.19,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,003ce8aace0aab72a5bbc14db00be0a48ba88c33751fd775fe86e9feb44ec7bf
node:95353b9f557e03101e3bf8f7,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.105.33:8333,15.204.105.33:8333,15.204.105.33,8333,ipv4,/Satoshi:24.0.1/,70016,1033,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,140.25,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,8716bd07d884aededd2178e63e92131cf964dfb07ffa76cd2c7341827c333b15
node:e448037b275858c20bdcd417,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.107.25:8333,15.204.107.25:8333,15.204.107.25,8333,ipv4,/Satoshi:30.0.0/,70016,3081,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,106.01,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,6acaaa4fae11b216c479d4b0c8683abc81b8afaf9222d09393947f73e465eca3
node:99582b258bef902929235f5c,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.108.244:7333,15.204.108.244:7333,15.204.108.244,7333,ipv4,/Satoshi:29.0.0/,70016,3080,966287,,California,US,,San Mateo County,Daly City,,,37.705799999999996,-122.462,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,128.26,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,48222047a2a863d1ef687b9e1d86e4a5ebf7f32d07dbdeb093d26aacc8fc56af
node:b97892aaa8625aa8a9721dc3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.198.148:8333,15.204.198.148:8333,15.204.198.148,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,Virginia,US,,Fairfax County,Reston,,,38.958,-77.3592,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,34.51,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,fe8fa6a864e81540fa091cb7c4efc5ad8c97793f688ae2f092269a30731ba343
node:e29bb3bcd3469fb432bfc055,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.208.88:8333,15.204.208.88:8333,15.204.208.88,8333,ipv4,/btcwire:0.5.0/btcd:0.23.3/,70016,77,966287,,Virginia,US,,Fairfax County,Reston,,,38.958,-77.3592,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,41.42,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,28694b51bf41d6f840762340fb451d81abe12ee478c519da7b90db9084b85f31
node:548980f097009606904a806a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.213.51:8333,15.204.213.51:8333,15.204.213.51,8333,ipv4,/Satoshi:24.0.1/,70016,1033,966287,,Virginia,US,,Fairfax County,Reston,,,38.958,-77.3592,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,43.04,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,ba18579b70b33675327ba5de765e59cafec4b3ac879f356b39f0bba5ddae51f7
node:9c4d9d6fb26f5aa0b9b4dc03,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.46.4:8333,15.204.46.4:8333,15.204.46.4,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,110.72,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,f42db385f0d6d4df137dde0701ff42e7041e0b37fabbe0a885f46f8341da1927
node:3cb069a7a5ebeef47e3d99d5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.59.198:8333,15.204.59.198:8333,15.204.59.198,8333,ipv4,/Satoshi:30.0.0/,70016,3144,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,137.57,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,87d6b1746499bdf422471512ed7f1fbcaa6e742b75451938eb8ab389c81b0c21
node:b486c3db26bb044881092fcf,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.204.82.205:8333,15.204.82.205:8333,15.204.82.205,8333,ipv4,/Satoshi:31.1.0/,70016,3080,966287,,Oregon,US,,Washington County,Hillsboro,,,45.5341,-122.956,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,107.61,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,9e6626c3b05ba55f6cdcf01c216a60be11070c7f0a8d6e6c3113af624cfaa3b6
node:ba80d4560dccd5a02389f190,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.206.154.8:8333,15.206.154.8:8333,15.206.154.8,8333,ipv4,/Satoshi:25.0.0/,70016,1037,966287,,Maharashtra,IN,,,Mumbai,,,18.9582,72.832,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,432.82,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,3acb0c7f7b17d781700f97ed508c547a4595435d0dec5c8eb8d36dfce3ea2f62
node:d745ecb3f1229c31b94cdb8a,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.218.52.47:8333,15.218.52.47:8333,15.218.52.47,8333,ipv4,/Satoshi:28.1.0(FutureBit-Apollo-Node)/,70016,3081,966287,,Idaho,US,,Kootenai County,Coeur d'Alene,,,47.6735,-116.781,AS20055,Wholesail networks LLC,,,,,,,,,,True,True,True,,,119.72,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,e9ed297726789952c65fd9b8a7b4adbafbb72e0c9f1afcb92ebbfc54e81ac871
node:e2e8c24b5d3869c91509a4ed,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.222.95.15:8333,15.222.95.15:8333,15.222.95.15,8333,ipv4,/Satoshi:29.1.0/,70016,3149,966287,,Quebec,CA,,Montréal,Montreal,,,45.5019,-73.5674,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,45.51,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,f9609370a45b4d609871c52135fd20043d8abc7ed352329decdbe98a7fc24f47
node:955700060c35577c7f5196d3,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.228.76.90:8333,15.228.76.90:8333,15.228.76.90,8333,ipv4,/Satoshi:29.3.0/Knots:20260507/,70016,3080,966287,,São Paulo,BR,,,São Paulo,,,-23.5558,-46.6396,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,265.42,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,6f5a31ef1a14b060dc0f34d367e56167be169a35136f462d7f9991ada6c30c06
node:f8bfba62dc1ba394a082f176,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.11.102:8333,15.235.11.102:8333,15.235.11.102,8333,ipv4,/Satoshi:29.0.0/,70016,3081,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,45.22,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,177927f89aa44aa1a34c3c46918295fbe7caec5fcf4cbc58c54f3667c8780e70
node:13d6dd4d645dc10c96d195ad,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.115.99:8333,15.235.115.99:8333,15.235.115.99,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,48.52,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,7091091bb2aad1a5a7cb8c6f3b8636f8479e449e0c45d2ff94e4ddb60a1bdcf2
node:569cf6d39dfddaceda6cea95,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.218.137:8333,15.235.218.137:8333,15.235.218.137,8333,ipv4,/Satoshi:26.2.0/,70016,1033,966287,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,419.64,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,4768fbcd7455737cc847aa2e28c47f448c001c977cc27a16c62dcecc10e9ad25
node:a79fe2cb2cd097c9ac7f1d0d,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.219.104:19260,15.235.219.104:19260,15.235.219.104,19260,ipv4,/Satoshi:27.99.0/,70016,3081,107249,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,414.99,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,dcf69aefe12fbe03d057ba11ed58002f0170c3af980337a64e9037e61f084b2e
node:c7bddc0a33f8f86c27870454,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.221.144:8433,15.235.221.144:8433,15.235.221.144,8433,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,416.18,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,e9a4251ed7fa936aec28d648db08879876ca3b0238f61068463de4865cc6b187
node:209ef8bfb6a32489702fd378,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.227.215:8333,15.235.227.215:8333,15.235.227.215,8333,ipv4,/Satoshi:28.1.0/,70016,3081,966287,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,415.96,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,8ca86712c5f1cb0255684d7e3d15b950777a56448be2343f6fcf2dd927d2e05a
node:2d423cd97f0c3bb36700bbd0,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.228.15:8333,15.235.228.15:8333,15.235.228.15,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,415.11,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,c63dc9e7b78c5a379d204395fa1f5ded634723208314e38666b9f6ce81a63dbf
node:15d3cb87a7112755c62efe38,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.229.33:8333,15.235.229.33:8333,15.235.229.33,8333,ipv4,/Satoshi:30.0.0/,70016,3081,966287,,,SG,,,Singapore (Downtown Core),,,1.27994,103.849,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,414.37,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,bb616558db3dadee7d16c06e204d3ef89d71ef1b40c5166320775a954c979917
node:10be8f9bfcaac09bae450c47,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.3.227:8333,15.235.3.227:8333,15.235.3.227,8333,ipv4,/Satoshi:29.2.0/,70016,3080,966287,,Minas Gerais,BR,,,Ipatinga (Veneza),,,-19.4692,-42.5315,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,44.96,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,7ef69857f7707cc0ca4c8d553a54fe3f198af0bedf924b661266168fb8a8deab
node:a4446df119a6b1ed17e6703d,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.3.234:8333,15.235.3.234:8333,15.235.3.234,8333,ipv4,/Satoshi:29.2.0/,70016,3080,966287,,Minas Gerais,BR,,,Ipatinga (Veneza),,,-19.4692,-42.5315,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,45.55,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,0269d208f9e16f246d5823f9c3028ad5243234c0b67149d54a013a85f3621792
node:62c6873844732fd0f4ba0e02,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.53.116:8333,15.235.53.116:8333,15.235.53.116,8333,ipv4,/Satoshi:29.4.0/,70016,3081,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,44.87,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,d28b4144a6bcfa9d3d0c60709ac0fa74b8327ff877279ba870da4b33bdeb4de4
node:3891008916d5026ab99f53f5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.67.249:8305,15.235.67.249:8305,15.235.67.249,8305,ipv4,/Satoshi:29.4.0/,70016,3080,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,46.99,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,fc7e80c0c258d20255ce0e3e0cd6598d4329fd4b512c2fffa8545994eac8f17e
node:5da3eddf65a6db3670fca6ff,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.82.102:8333,15.235.82.102:8333,15.235.82.102,8333,ipv4,/Satoshi:31.1.0/,70016,3081,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,48.39,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,6a5ccff4501a96fd84324c4ad2348e2214dff6c2e78897249d0b0affe8b1f064
node:e96c64bbf5aa42cb06b9121b,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.84.55:8333,15.235.84.55:8333,15.235.84.55,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Quebec,CA,,Montérégie,Beauharnois,,,45.3147,-73.8785,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,44.85,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,4250abc37d89416565fc43100aec52ecc119dd6fbbe39f00387f7e304d45127b
node:827a41df964d1697bc7f76b5,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.85.30:8333,15.235.85.30:8333,15.235.85.30,8333,ipv4,/Satoshi:31.0.0/,70016,3081,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,49.92,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,52ffb7d16472d269595620ef594d5a98939fe5b900b1ce5bdaa9f963b58f6782
node:75ee5cd9eaf0ff2d2b1cbdab,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.235.86.118:8333,15.235.86.118:8333,15.235.86.118,8333,ipv4,/Satoshi:24.0.1/,70016,1033,966287,,Quebec,CA,,,Montreal (Ville-Marie),,,45.5029,-73.5723,AS16276,OVH SAS,,,,,,,,,,True,True,True,,,46.83,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,2e484617542860ee16a6fa34bcdbe467edc27597aead354f3203e2af397d1584
node:9e2bbf50f0ded4325402e64e,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.236.87.36:8333,15.236.87.36:8333,15.236.87.36,8333,ipv4,/Satoshi:25.0.0/,70016,1037,966287,,Île-de-France,FR,,Paris,Paris,,,48.8575,2.35138,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,210.82,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,8a359deda8a675a032d26f9dcfde0a4ad05e732fd838c6d682ab7571bcf89e60
node:ce803af3a9fb7bc9d1dbd4b1,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,15.236.9.153:8333,15.236.9.153:8333,15.236.9.153,8333,ipv4,/Satoshi:25.0.0/,70016,1037,966287,,Île-de-France,FR,,Paris,Paris,,,48.8575,2.35138,AS16509,"Amazon.com, Inc.",,,,,,,,,,True,True,True,,,204.68,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,ecbc900f49f67403f8eda0af0e73e54ea57e343d2c4fdc4bb043d822827c31d5
node:d39c4ebe0849d075754697ab,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.136.76.124:8333,150.136.76.124:8333,150.136.76.124,8333,ipv4,/Satoshi:29.3.0/,70016,3081,966287,,Virginia,US,,Loudoun County,Ashburn,,,39.0418,-77.4744,AS31898,Oracle Corporation,,,,,,,,,,True,True,True,,,32.64,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,b8e125fd2aff82a592587228fba3024b4158cb5c0b378a88a042e1c2a82dbe05
node:58e7d4e56d3a82b0bf0003a6,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.136.78.244:8333,150.136.78.244:8333,150.136.78.244,8333,ipv4,/Satoshi:29.0.0/,70016,3081,966287,,Virginia,US,,Loudoun County,Ashburn,,,39.0418,-77.4744,AS31898,Oracle Corporation,,,,,,,,,,True,True,True,,,32.23,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,d8c27b425f8b05abf4dad0615029cb4f2e6ea054319bd807f81cd32f7764b7a1
node:db426672982f281b6de45f26,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.136.88.54:8333,150.136.88.54:8333,150.136.88.54,8333,ipv4,/Satoshi:29.0.0/,70016,3081,966287,,Virginia,US,,Loudoun County,Ashburn,,,39.0418,-77.4744,AS31898,Oracle Corporation,,,,,,,,,,True,True,True,,,32.67,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,8f699a2fe178a641ce95006798c47394a9d793355c0b0a071f30e4b337fb1a01
node:22409f3295b09ffd06f5fffe,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.195.136.126:9333,150.195.136.126:9333,150.195.136.126,9333,ipv4,/Satoshi:29.3.0/Knots:20260508/,70016,134220873,961639,,Missouri,US,,Saint Charles County,O'Fallon,,,38.7451,-90.7248,AS398113,Gateway Fiber LLC,,,,,,,,,,True,True,True,,,19.49,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000314,,95686d9d479eb08664dc49f31e5e62d5e6249c97858b37f974c6af2e4ef185a7
node:b28e11b39e209da5472bedfd,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.214.111.211:8333,150.214.111.211:8333,150.214.111.211,8333,ipv4,/Satoshi:29.3.0/Knots:20260508/,70016,134220809,933603,,Andalusia,ES,,,Seville,,,37.3891,-5.98446,AS198096,Junta de Andalucia,,,,,,,,,,True,True,True,,,302.29,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,8f77d1dee2d9b15ac645c9ac6cfc5bac3b57c962f167f618f8b8e91563037e3e
node:840b609195961fc3ef7eff42,zzxbitnodes,zzx-enhanced-crawler,,zzxbitnodes-enhanced-v5,,1789000324,c875d2e1b0aa37fec8ea18f2a67346afe80d54395e4ef9f16a54aeb9480a6e49,,,zzx-bitnodes-export-db-v5,150.230.20.192:8333,150.230.20.192:8333,150.230.20.192,8333,ipv4,/Satoshi:24.0.0/,70016,1032,966287,,North Holland,NL,,Gemeente Amsterdam,Amsterdam,,,52.3563,4.95714,AS31898,Oracle Corporation,,,,,,,,,,True,True,True,,,192.33,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,1789000300,1789000315,,7067ef7cf476d947d8038dc6c8539bdc35f2551d4c7e9dd078560786bf3e40a2
